average_per_theatre	gross	rank	production_budget	runtime	theaters	ratio	genre	Action	Drama	Comedy	Documentary	Foreign	Horror	Sci-Fi	Romance	Animation	release_year	actors	1	2	3	4	actors_sum	directors	dire_sum	distributor	dist_sum	G	GP	NC-17	Not Yet Rated	PG	PG-13	R	Unknown	Unrated
3162.99599137	3162.99599137	106.0	0.0	104.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	7		0	0	0	0	0	Francois Truffaut	71611	The Film Desk	282118	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26484.4514012	52967.8704714	55.0	0.0	90.0	2.0	2	Sci-Fi Comedy	0	0	1	0	0	0	1	0	0	4	Frank Langella,James Marsden,Liv Tyler,Susan Sarandon,Peter Sarsgaard	906603611	1816813782	1998039550	1787032944	6508489889	Jake Schreier	0	Samuel Goldwyn	479596242	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3295.0	6589.0	90.0	0.0	95.0	2.0	0	Drama	0	1	0	0	0	0	0	0	0	1	Brit Marling,Kyle Soller,Hailee Steinfeld,Sam Worthington	17624406	0	481965116	1344605567	1844195091	Daniel Barber	0	Drafthouse	3155293	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2587.90215223	2587.90215223	21.0	0.0	120.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	21		0	0	0	0	0		0	Cinema Connection	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3406.3493091	183957.106685	32.0	0.0	90.0	54.0	5	Foreign	0	0	0	0	1	0	0	0	0	3		0	0	0	0	0		0	Eros	96504473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9368.46279396	26926459.8935	2.0	1800000.0	100.0	2874.0	1569	Horror	0	0	0	0	0	1	0	0	0	6	Patrick Fabian,Ashley Bell	0	40896836	0	0	40896836	Daniel Stamm	0	Lionsgate	2060078042	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
11941.042249	35821.9836261	60.0	0.0	98.0	3.0	1	Documentary	0	0	0	1	0	0	0	0	0	9	Don Cheadle	1860904978	0	0	0	1860904978		0	Warner Independent	205123284	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4609.35784472	27654.0824063	64.0	0.0	131.0	6.0	1	Foreign / Action	1	0	0	0	1	0	0	0	0	4		0	0	0	0	0		0	Well Go USA	140568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
13663.1986643	30782785.1148	2.0	12500000.0	100.0	2253.0	1271	Romantic Comedy	0	0	1	0	0	0	0	1	0	2	Kevin Hart,Michael Ealy,Regina Hall,Joy Bryant,Christopher McDonald,Paula Patton	1330366899	751022522	927810364	13217931	3022417717	Steve Pink	97365099	Sony / Screen Gems	2483841804	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4425.42992898	9792681.61682	8.0	21000000.0	100.0	2213.0	348	Comedy / Drama	0	1	1	0	0	0	0	0	0	8	Kevin Costner,Kelsey Grammer,Paula Patton,Stanley Tucci	2404281107	797783756	307905228	1554741192	5064711283	Joshua Michael Stern	0	Buena Vista	37763859537	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3564.63888865	8226678.64815	9.0	20000000.0	110.0	2308.0	543	Sci-Fi Action	1	0	0	0	0	0	1	0	0	4	Guy Pearce,Maggie Grace,Peter Stormare	760303637	569001609	432947933	0	1762253180	James Mather,Stephen St. Leger	0	FilmDistrict	133324196	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
506.0	506.0	120.0	0.0	95.0	1.0	0	Comedy / Drama	0	1	1	0	0	0	0	0	0	0		0	0	0	0	0		0	MarVista Entertainment	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
29521.1009846	88562.0482319	48.0	0.0	140.0	3.0	3	Documentary	0	0	0	1	0	0	0	0	0	12		0	0	0	0	0		0	IFC	353380443	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
16040.5322127	16040.5322127	72.0	0.0	87.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	8		0	0	0	0	0		0	CAVU	777415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
20599.0	82394.0	37.0	0.0	102.0	4.0	4	Drama	0	1	0	0	0	0	0	0	0	1	Bel Powley,Alexander Skarsgård,Kristen Wiig,Christopher Meloni	0	64105246	2194102070	452710835	2710918152		0	Sony Classics	1260037645	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
15535.4871022	108748.409715	48.0	0.0	38.0	7.0	6	IMAX	0	0	0	0	0	0	0	0	0	16	Ian McKellen	214193540	0	0	0	214193540		0	Sony Classics	233600571	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31585.4467255	221100.129452	25.0	0.0	148.0	7.0	12	Foreign / Action	1	0	0	0	1	0	0	0	0	2		0	0	0	0	0	Gareth Evans	4237911	Sony Classics	1177831362	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10151.293364	903421.907917	17.0	0.0	103.0	89.0	26	Foreign	0	0	0	0	1	0	0	0	0	5		0	0	0	0	0		0	UTV Communications	33202105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
4132.38251295	4132.38251295	109.0	0.0	95.0	1.0	0	Action Comedy	1	0	1	0	0	0	0	0	0	9		0	0	0	0	0		0	Diversa Films	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
39948.6311532	79895.1758891	16.0	0.0	113.0	2.0	13	Drama	0	1	0	0	0	0	0	0	0	29		0	0	0	0	0		0	Columbia	5345421828	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	7258720.40092	12.0	0.0	149.0	1.0	332	Drama / Thriller	0	1	0	0	0	1	0	0	0	20	Chris Cooper,Matthew McConaughey,Sandra Bullock,Samuel L. Jackson,Kevin Spacey,Oliver Platt,Donald Sutherland,Kiefer Sutherland,Ashley Judd	80674882	129909520	534050546	2205391127	2950026077	Joel Schumacher	901721923	Warner Bros.	17706430442	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10374.3506557	207500.527983	14.0	0.0	157.0	20.0	12	Drama	0	1	0	0	0	0	0	0	0	24	Al Pacino,Chris O'Donnell,Philip Seymour Hoffman	619775183	179293677	39479097	0	838547958	Martin Brest	612498942	Universal	12239553004	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
9838.82888354	9700848.03405	5.0	0.0	130.0	986.0	885	Unknown	0	0	0	0	0	0	0	0	0	32	Mel Gibson,Anthony Hopkins,Daniel Day-Lewis,Liam Neeson	82591377	0	129605044	39311173	251507594	Roger Donaldson	0	Orion Pictures	494860958	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4457.07899389	4457.07899389	92.0	0.0	119.0	1.0	0	Unknown	0	0	0	0	0	0	0	0	0	14		0	0	0	0	0		0	Cowboy	6938050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	4426.18360892	18.0	0.0	142.0	1.0	0	Unknown	0	0	0	0	0	0	0	0	0	21	Johnny Depp,Faye Dunaway,Vincent Gallo	573438751	0	94954947	0	668393698		0	Kit Parker Films	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7042.22443309	6992360.54992	5.0	0.0	107.0	993.0	673	Sports Drama	0	1	0	0	0	0	0	0	0	31	Madonna,Forest Whitaker	0	66543763	0	0	66543763		0	Warner Bros.	4355907681	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5740.06726708	13551798.2848	8.0	72000000.0	152.0	2361.0	350	Period Drama	0	1	0	0	0	0	0	0	0	15	Jim Carrey,Matt Damon,Sydney Pollack	2068535551	1419982610	794935099	0	4283453261	Frank Darabont	239950009	Warner Bros.	24766034166	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4907.81745008	34352.2949411	70.0	0.0	90.0	7.0	1	Music Drama	0	1	0	0	0	0	0	0	0	11		0	0	0	0	0		0	First Look	11629936	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
11804.3190552	33584549.864	2.0	0.0	108.0	2845.0	1809	Thriller	0	0	0	0	0	1	0	0	0	18	Michael Douglas,Gwyneth Paltrow,Viggo Mortensen	1717686712	568388242	626381639	0	2912456594	Andrew Davis	577809369	Warner Bros.	19616845594	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
37064.8215109	138661206.628	1.0	110000000.0	134.0	3741.0	5586	Action / Adventure	1	0	0	0	0	0	0	0	0	13	Patrick Stewart,Hugh Jackman,Ian McKellen,Halle Berry,Famke Janssen,James Marsden,Anna Paquin,Rebecca Romijn,Brian Cox,Alan Cumming	1230405316	409545060	1325821228	1256096589	4221868194	Bryan Singer	265697567	Fox	27340913694	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
40961.6568661	286734.107507	34.0	0.0	101.0	7.0	9	Foreign	0	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	Fine Line	187154573	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
107.362422363	232881.482077	36.0	20000000.0	83.0	2160.0	16	Family	0	0	0	0	0	0	0	0	0	4	Christopher Lloyd,Cary Elwes,Cloris Leachman,Chazz Palminteri,Jaime Pressly	517658537	2020200080	81814823	282058900	2901732341		0	Kenn Viselman Presents	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49286.0	209072793.0	1.0	250000000.0	151.0	4242.0	6172	Action / Adventure	1	0	0	0	0	0	0	0	0	0	Ray Fisher,Henry Cavill,Ben Affleck,Gal Gadot,Jesse Eisenberg,Jeremy Irons,Amy Adams,Laurence Fishburne,Diane Lane,Holly Hunter,Kevin Costner	0	573758128	2447970962	838259394	3859988485	Zack Snyder	828569363	Warner Bros.	50014854441	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5991.11992935	796834.408234	24.0	0.0	92.0	133.0	44	Comedy	0	0	1	0	0	0	0	0	0	13	Jennifer Coolidge,Parker Posey	945102213	439765123	0	0	1384867337	Christopher Guest	25984487	Warner Bros.	26489361627	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4935.53047059	2714892.77362	10.0	0.0	97.0	550.0	248	Family Adventure	0	0	0	0	0	0	0	0	0	23	Brendan Gleeson	102185924	0	0	0	102185924	Mike Newell	23178620	Miramax	496881872	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5550.99570757	11100.8482941	77.0	0.0	99.0	2.0	0	Foreign	0	0	0	0	1	0	0	0	0	9		0	0	0	0	0		0	IFC	372468650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
12542.9271982	23906106.9445	2.0	0.0	115.0	1906.0	1121	Thriller	0	0	0	0	0	1	0	0	0	21	Sandra Bullock	439056254	0	0	0	439056254	Irwin Winkler	26976241	Sony / Columbia	1075894968	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2285.58079915	2285.58079915	108.0	0.0	90.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	4		0	0	0	0	0		0	Kino Lorber	574982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7845.51045296	18923384.9766	3.0	35000000.0	107.0	2412.0	1181	Thriller	0	0	0	0	0	1	0	0	0	16	Joshua Jackson,Paul Walker,Craig T. Nelson	0	238805205	863602475	0	1102407680	Rob Cohen	185078414	Universal	19310095555	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
13873.4960975	13873.4960975	70.0	0.0	0.0	1.0	0	Thriller	0	0	0	0	0	1	0	0	0	4		0	0	0	0	0		0	Drafthouse	629750	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1354.04945588	491435.186788	25.0	0.0	88.0	363.0	23	Horror	0	0	0	0	0	1	0	0	0	8		0	0	0	0	0		0	Roadside Attractions	18556026	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
36991.2524125	110975.07473	43.0	1000000.0	112.0	3.0	4	Foreign	0	0	0	0	1	0	0	0	0	14		0	0	0	0	0		0	Miramax	4116761930	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4757.19900064	9110622.72642	7.0	20000000.0	88.0	1915.0	639	Thriller	0	0	0	0	0	1	0	0	0	7	Matt Dillon,Laurence Fishburne,Jean Reno,Skeet Ulrich	1016146089	1652251245	644929792	210086881	3523414008	Nimród Antal	22422744	Sony / Screen Gems	1483630931	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
8521.10330052	9457633.05169	4.0	25000000.0	97.0	1110.0	825	Romantic Comedy	0	0	1	0	0	0	0	1	0	21	Marlon Brando,Johnny Depp	547970083	538989713	0	0	1086959796		0	New Line	1953445801	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4408.85764106	4976856.21978	8.0	10000000.0	90.0	1129.0	463	Action	1	0	0	0	0	0	0	0	0	17	Jackie Chan	383975090	0	0	0	383975090		0	Miramax	2428883540	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6838.83043478	512897.561056	18.0	0.0	92.0	75.0	22	Foreign	0	0	0	0	1	0	0	0	0	15		0	0	0	0	0		0	Seville	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
25035.4695659	50069.6844097	61.0	70000000.0	146.0	2.0	2	Action Drama	1	1	0	0	0	0	0	0	0	12	Denzel Washington,Dakota Fanning,Radha Mitchell,Christopher Walken,Mickey Rourke	1717124339	427425044	113994660	1897436060	4155980104	Tony Scott	1441595020	Fox	28329593278	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2812.78300829	36566.1791077	12.0	2300000.0	88.0	13.0	4	Unknown	0	0	0	0	0	0	0	0	0	20		0	0	0	0	0		0	Rolling Thunder	77440	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4298.93182186	5278183.07062	10.0	0.0	92.0	1228.0	246	Comedy	0	0	1	0	0	0	0	0	0	22	Brendan Fraser,Steve Buscemi,Adam Sandler,Chris Farley	185401699	4784312	34895983	319543134	544625129	Michael Lehman	32081869	Fox	16596119256	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9128.96452238	9128.96452238	71.0	0.0	114.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	9		0	0	0	0	0		0	Abkco Films	94409	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6696.49011393	3026897.19634	13.0	25000000.0	87.0	452.0	147	Animation	0	0	0	0	0	0	0	0	1	8	Christopher Lloyd ,Nicollette Sheridan ,Tim Curry 	0	0	0	0	0		0	Summit Entertainment	42945744	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48337.0426205	628375.543491	13.0	0.0	172.0	13.0	66	Unknown	0	0	0	0	0	0	0	0	0	28	Daniel Day-Lewis,Juliette Binoche,Lena Olin,Stellan Skarsgard,Philip Kaufman	194595806	0	0	0	194595806	Philip Kaufman	50430606	Orion Pictures	2347085130	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
52066.8834806	208268.551351	26.0	0.0	86.0	4.0	9	Comedy / Drama	0	1	1	0	0	0	0	0	0	3	Greta Gerwig	132687269	0	0	0	132687269	Noah Baumbach	15789790	IFC	447191058	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32656.71679	163284.585137	38.0	0.0	98.0	5.0	10	Drama	0	1	0	0	0	0	0	0	0	2	Marisa Tomei,John Lithgow,Alfred Molina	1471163875	564213720	2577703737	0	4613081334		0	Sony Classics	1194713859	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10406.7995031	41628.5363354	47.0	0.0	95.0	4.0	1	Unknown	0	0	0	0	0	0	0	0	0	15		0	0	0	0	0	Richard Glatzer,Wash Westmoreland	0	First Run	890933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1690.67599907	4863171.78372	11.0	0.0	92.0	2877.0	228	Family Comedy	0	0	1	0	0	0	0	0	0	9	Ice Cube,Nia Long,John C. McGinley	1045132218	887967625	217566868	0	2150666712	Steve Carr	384823139	Sony (Revolution)	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
9059.09338274	9059.09338274	83.0	0.0	105.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	Picture This!	293516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
13626.2747398	13380017.1606	5.0	0.0	134.0	982.0	849	Action / Crime	1	0	0	0	0	0	0	0	0	31	Mickey Rourke	50226146	0	0	0	50226146	Michael Cimino	0	MGM	1956559820	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13380.1970621	41452736.6783	2.0	70000000.0	120.0	3098.0	1975	Thriller	0	0	0	0	0	1	0	0	0	3	Gerard Butler,Aaron Eckhart,Morgan Freeman,Angela Bassett,Robert Forster,Cole Hauser,Ashley Judd,Melissa Leo,Dylan McDermott,Radha Mitchell	1368725675	1334213337	4592324158	1331699716	8626962888	Antoine Fuqua	356521292	FilmDistrict	241045054	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8478.24250896	8478.24250896	95.0	0.0	75.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	11		0	0	0	0	0		0	TLA Releasing	2056209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6886.97087016	27547.8834806	52.0	22000000.0	106.0	4.0	1	Thriller	0	0	0	0	0	1	0	0	0	3	Christian Bale,Casey Affleck,Zoe Saldana,Sam Shepard,Woody Harrelson,Forest Whitaker,Willem Dafoe	2429837981	1173251763	2361810130	421630712	6386530588	Scott Cooper	43599525	Relativity	691018054	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3376.84389394	9118800.15274	5.0	5000000.0	88.0	2700.0	637	Horror	0	0	0	0	0	1	0	0	0	3	Ashley Bell	85499317	0	0	0	85499317	Ed Gass-Donnelly	32804	CBS Films	231982182	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
18463.101266	129241.708862	43.0	0.0	140.0	7.0	3	Period Drama	0	1	0	0	0	0	0	0	0	16	Gillian Anderson,Laura Linney	131058084	607667297	0	0	738725382		0	Sony Classics	451614488	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
12071.3640156	120717.908169	46.0	0.0	105.0	10.0	8	Romance	0	0	0	0	0	0	0	1	0	17	Sarah Polley	50184106	0	0	0	50184106		0	Miramax	2517026887	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
19637.1916064	4909155.12028	5.0	0.0	89.0	250.0	794	Unknown	0	0	0	0	0	0	0	0	0	33		0	0	0	0	0		0	Film Ventures Intl	41495605	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
58674.5888587	117347.889582	46.0	16500000.0	126.0	2.0	3	Drama / Thriller	0	1	0	0	0	1	0	0	0	13	Jennifer Connelly,Ben Kingsley	654181819	919689736	0	0	1573871555	Vadim Perelman	0	DreamWorks	3886928558	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
14030.1224875	18295958.8459	1.0	40000000.0	105.0	1304.0	1653	Adventure	0	0	0	0	0	0	0	0	0	24	Sean Connery	1169980970	0	0	0	1169980970	John McTiernan	512206556	Buena Vista	11133007403	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4951.31072424	4951.31072424	0.0	0.0	90.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0		0	Kristin Marie Productions	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8974.73334993	215382.408689	36.0	0.0	134.0	24.0	10	Foreign	0	0	0	0	1	0	0	0	0	3		0	0	0	0	0		0	Well Go USA	956382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2861.62148837	51509.1867906	53.0	0.0	102.0	18.0	5	Horror Thriller	0	0	0	0	0	1	0	0	0	4		0	0	0	0	0		0	Nocturnal Features	713336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1195.41724959	1320533.58364	15.0	0.0	103.0	1105.0	45	Documentary	0	0	0	1	0	0	0	0	0	2		0	0	0	0	0	Dinesh D'Souza,John Sullivan	34530527	Lionsgate	5096208990	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1947.25993789	1947.25993789	59.0	0.0	246.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	15		0	0	0	0	0		0	Miramax	3922818064	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7858.0	12360265.0	3.0	10000000.0	122.0	1573.0	1017	Comedy / Drama	0	1	1	0	0	0	0	0	0	1	Judi Dench,Maggie Smith,Bill Nighy,Richard Gere,David Strathairn,Dev Patel	2209051501	2506051960	2192060739	2120981871	9028146072	John Madden	270472644	Fox Searchlight	2568046705	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5427.0	10854.0	58.0	0.0	73.0	2.0	0	Documentary	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0		0	The Film Collaborative	382322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	33586.4185834	58.0	38000000.0	138.0	1.0	1	War Drama	0	1	0	0	0	0	0	0	0	17	Tobey Maguire,Skeet Ulrich,Jeffrey Wright,James Caviezel,Tom Wilkinson,Mark Ruffalo,Jonathan Rhys Meyers	93398510	209183348	156832556	377797230	837211646	Ang Lee	90695246	USA Films	50287906	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2713.60317785	5668980.14244	10.0	0.0	94.0	2089.0	344	Family Comedy	0	0	1	0	0	0	0	0	0	8	Ice Cube	1143659924	0	0	0	1143659924		0	MGM (Weinstein)	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1043.68662509	1043.68662509	0.0	0.0	122.0	1.0	0	Action / Adventure	1	0	0	0	0	0	0	0	0	4		0	0	0	0	0		0	Found-Charger Cinema	743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
13227.2532364	17738560.8259	5.0	0.0	113.0	1341.0	876	Action	1	0	0	0	0	0	0	0	0	26	Charlie Sheen,Michael Biehn	865560511	375795313	0	0	1241355824	Lewis Teaque	0	Orion Pictures	3311543406	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1495.16100358	4211208.34613	0.0	0.0	96.0	2815.0	160	Romantic Comedy	0	0	1	0	0	0	0	1	0	11	Mike Vogel,Jennifer Aniston,Kevin Costner,Shirley MacLaine,Mark Ruffalo,Richard Jenkins,Mena Suvari,Kathy Bates	161547503	673941135	2254784314	339402467	3429675421	Rob Reiner	937452563	Warner Bros.	30550742972	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	45453.2221136	0.0	15000000.0	105.0	1.0	2	Drama	0	1	0	0	0	0	0	0	0	5	Ben Affleck,Tommy Lee Jones,Kevin Costner,Maria Bello,Chris Cooper,Craig T. Nelson,Rosemarie DeWitt	2114650397	2660840472	2422213859	781236930	7978941660	John Wells	0	Weinstein Company	581058431	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	18275.2783999	75.0	0.0	74.0	1.0	1	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0		0	Cinema Purgatorio	119777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
707.531546339	4247.61648746	109.0	0.0	97.0	6.0	0	Comedy	0	0	1	0	0	0	0	0	0	11		0	0	0	0	0		0	Romar Entertainment	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13062.9657503	16576722.8579	3.0	10000000.0	130.0	1269.0	871	Fantasy Comedy	0	0	1	0	0	0	0	0	0	17	Matt Damon,Ben Affleck,Alan Rickman,Chris Rock	808408555	815513887	593884091	1079655265	3297461799	Kevin Smith	26092998	Lions Gate	59892441	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
11077.8859143	11077.8859143	78.0	0.0	86.0	1.0	0	Comedy	0	0	1	0	0	0	0	0	0	8	Lisa Kudrow,Teri Garr,Christine Taylor,Jeffrey Dean Morgan	558269045	14292587	463013272	143693268	1179268173		0	Regent Releasing	4596995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4482.0	13447.0	59.0	0.0	100.0	3.0	0	Documentary	0	0	0	1	0	0	0	0	0	1		0	0	0	0	0		0	Magnolia	130100404	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
3215.81256759	51460.0093902	47.0	600000.0	88.0	16.0	2	Crime Drama	0	1	0	0	0	0	0	0	0	2		0	0	0	0	0		0	North/South Pictures	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3296.67482998	3296.67482998	99.0	0.0	87.0	1.0	0	Horror	0	0	0	0	0	1	0	0	0	7		0	0	0	0	0		0	Nocturnal Features	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
25950.2664482	1271567.4751	22.0	0.0	40.0	49.0	45	IMAX	0	0	0	0	0	0	0	0	0	7	Jim Carrey	3062351974	0	0	0	3062351974		0	Warner Bros.	36368082546	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18823.2918447	734065.235643	2.0	0.0	96.0	39.0	348	Comedy	0	0	1	0	0	0	0	0	0	36	Matt Dillon	0	0	0	0	0		0	Fox	2956410770	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
3971.02190962	19854.09212	70.0	0.0	96.0	5.0	1	Foreign	0	0	0	0	1	0	0	0	0	3		0	0	0	0	0		0	Breaking Glass Pictures	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
12491.7903159	12491.7903159	70.0	0.0	88.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	7		0	0	0	0	0		0	Trela Media	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
12339.9914875	24678.839854	72.0	0.0	120.0	2.0	1	Foreign	0	0	0	0	1	0	0	0	0	9		0	0	0	0	0		0	IFC	376670031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6905.16487518	9321972.5815	4.0	0.0	104.0	1350.0	1101	Action Thriller	1	0	0	0	0	1	0	0	0	25		0	0	0	0	0		0	TriStar	3416763899	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5704.91098439	18879278.9927	6.0	170000000.0	107.0	3309.0	538	Western Comedy	0	0	1	0	0	0	0	0	0	17	Will Smith,Kevin Kline,Kenneth Branagh,Salma Hayek	1181485570	1100617163	108891975	106932331	2497927039	Barry Sonnenfeld	778380568	Warner Bros.	20650148059	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
11420.063578	11671313.4236	11.0	0.0	102.0	1022.0	420	Action / Crime	1	0	0	0	0	0	0	0	0	24	Ice Cube	100069323	0	0	0	100069323	Walter Hill	568838521	Universal	12346143507	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
