actors	assoc_producers	average_per_theatre	cinematographers	composers	directors	distributor	domestic	exec_producers	foreign	genre	gross	gross2	gross_to_date	line_producers	mpaa_rating	producers	production_budget	rank	release_date	runtime	theaters	theatre_change	title	week	week_number	week_over_week_change	worldwide	writers
		4067.0				Anchor Bay Films	93051.0		479758.0	Horror	48808.0	26571.0	48808.0		Unrated		2000000.0	54.0	2010-10-08	108.0	12.0		I Spit on Your Grave (2010)	2010-10-08	1.0		572809.0	
		1570.0			Jee-woon Kim	Tartan	72541.0			Foreign / Horror	1570.0	4106.0	1570.0		R			100.0	2004-12-03	115.0	1.0		A Tale of Two Sisters (2004)	2004-12-03	1.0		72541.0	Jee-woon Kim
		3635.0				Magnolia	4815.0			Foreign / Action	3635.0	1180.0	3635.0		Unrated			114.0	2006-08-18	318.0	1.0		The Pusher Trilogy (2006)	2006-08-18	1.0			
Samuel L. Jackson,Josh Hartnett		1386.0			Rod Lurie	Yari Film Group	3172573.0		69854.0	Drama	2224366.0	875861.0	2224366.0		PG-13	Brad Fischer		16.0	2007-08-24	112.0	1605.0		Resurrecting the Champ (2007)	2007-08-24	1.0		3242427.0	Allison Burnett
		9044.0				Define American	30662.0			Documentary	9044.0	3683.0	9044.0		Unrated			79.0	2014-05-02	91.0	1.0		Documented (2014)	2014-05-02	1.0			
		4674.0				Warner Bros.	18119640.0		19038008.0	Horror	11371114.0	4739147.0	11371114.0		R	Rob Cowan,Broderick Johnson,Andrew A. Kosove,Oren Peli		6.0	2012-05-25	90.0	2433.0		Chernobyl Diaries (2012)	2012-05-25	1.0		37157648.0	Oren Peli
		5786.0				IFC	84283.0		4863434.0	Horror Comedy	23144.0	12067.0	23144.0		Unrated			60.0	2007-06-22	87.0	4.0		Black Sheep (2007) (2007)	2007-06-22	1.0		4947717.0	
		9354.0				Balcony Releasing	105422.0			Documentary	9354.0	11235.0	9354.0		Unrated			90.0	2007-10-12	88.0	1.0		King Corn (2007)	2007-10-12	1.0			
Roberto Benigni		7161.0				Lions Gate	1644060.0			Foreign	451169.0	385597.0	451169.0		Unrated			20.0	1999-06-04	105.0	63.0		Asterix et Obelix Contre Cesar (1999)	1999-06-04	1.0		1644060.0	
Cuba Gooding, Jr.		11178.0	Thomas E. Ackerman	John Debney		Buena Vista	81172560.0		33862530.0	Family Comedy	25732594.0	15195252.0	25732594.0		PG	Jordan Kerner	33000000.0	2.0	2002-01-18	99.0	2302.0		Snow Dogs (2002)	2002-01-18	1.0		115035090.0	
		8510.0				Zeitgeist	247159.0			Documentary	8510.0	28831.0	8510.0		Unrated			86.0	2014-04-04	120.0	1.0		The Galapagos Affair: Satan Came to Eden (2014)	2014-04-04	1.0			
		4126.0				IFC	7643.0			Documentary	4126.0	3517.0	4126.0		Unrated			93.0	2012-03-02	91.0	1.0		Last Days Here (2012)	2012-03-02	1.0			
		4522.0	Charles Minsky			Paramount	12947763.0			Horror	5435390.0	3064635.0	5435390.0		R			3.0	1986-03-28	88.0	1202.0		April Fool's Day (1986)	1986-03-28	1.0			
Michael Showalter,Elizabeth Banks,Michelle Williams,Justin Theroux,Paul Rudd		1308.0		Theodore Shapiro,Craig Wedren	Michael Showalter	IFC	181872.0			Romantic Comedy	61458.0	33734.0	61458.0		PG-13			53.0	2005-08-26	91.0	47.0		The Baxter (2005)	2005-08-26	1.0			Michael Showalter
Ron Perlman,Selma Blair,Seth MacFarlane		14485.0		Danny Elfman	Guillermo del Toro	Universal	75986503.0		84401560.0	Action Horror	46409070.0	14550550.0	46409070.0		PG-13	Lawrence Gordon,Lloyd Levin	85000000.0	1.0	2008-07-11	110.0	3204.0		Hellboy II: The Golden Army (2008)	2008-07-11	1.0		160388063.0	Guillermo del Toro
Nicolas Cage,Penelope Cruz,Christian Bale		6324.0	John Toll	Stephen Warbeck	John Madden	Universal	25543895.0		36569000.0	War Romance	10086280.0	5634040.0	10086280.0		R	Tim Bevan,Eric Fellner	57000000.0	7.0	2001-08-17	129.0	1595.0		Captain Corelli's Mandolin (2001)	2001-08-17	1.0		62112895.0	
Hilary Swank,Sam Rockwell,Juliette Lewis,Minnie Driver,Clea DuVall,Peter Gallagher,Melissa Leo		12829.0			Tony Goldwyn	Fox Searchlight	6783129.0		2926926.0	Drama	141123.0	411491.0	141123.0		R	Hilary Swank	12500000.0	38.0	2010-10-15	107.0	11.0		Conviction (2010)	2010-10-15	1.0		9710055.0	
		1564.0				Rocky Mountain Pictures	3329674.0			Drama	2201186.0	841901.0	2202186.0		PG			15.0	2012-09-14	101.0	1407.0		Last Ounce of Courage (2012)	2012-09-14	1.0			
		2693.0				Roadside Attractions	351416.0		181310.0	Romantic Comedy	263886.0	76965.0	263886.0		R		3000000.0	33.0	2008-09-05	103.0	98.0		Everybody Wants to Be Italian (2008)	2008-09-05	1.0		532726.0	
Judi Dench		9758.0				IDP	6765081.0		13611994.0	Period Drama	214670.0	179850.0	214670.0		PG-13			30.0	2005-04-29	103.0	22.0		Ladies in Lavender (2005)	2005-04-29	1.0		20377075.0	
		1168.0				Truly Indie	15379.0			Documentary	1168.0	4432.0	1168.0		PG-13			94.0	2011-04-15	84.0	1.0		Dumbstruck (2011)	2011-04-15	1.0			
		28306.0				Focus Features	3098776.0		39327807.0	Foreign	84918.0	145440.0	84918.0		R			44.0	2002-09-06	103.0	3.0		8 Women (2002)	2002-09-06	1.0		42426583.0	
		8597.0				Magnolia	414437.0			Foreign	60180.0	79153.0	60180.0		R			40.0	2013-06-21	99.0	7.0		A Hijacking (2013)	2013-06-21	1.0		414437.0	
Ewan McGregor,Michael Caine,Jim Broadbent		8242.0				Miramax	4611784.0			Music Drama	280228.0	280938.0	953762.0		R			34.0	1998-12-04	96.0	34.0		Little Voice (1998)	1999-01-01	4.0			
		22417.0			Hayao Miyazaki	Buena Vista	10055859.0		264869236.0	Animation	582840.0	661410.0	582840.0		PG	John Lasseter		18.0	2002-09-20	124.0	26.0		Spirited Away (2002)	2002-09-20	1.0		274925095.0	
Dustin Hoffman,Alan Rickman		6790.0		Tom Tykwer	Tom Tykwer	Paramount (DreamWorks)	2223293.0		132816650.0	Thriller	20370.0	77676.0	20370.0		R	Bernd Eichinger	60000000.0	62.0	2006-12-27	147.0	3.0		Perfume - The Story of a Murderer (2006)	2006-12-22	0.0		135039943.0	
		792.0				Variance Films	14056.0			Documentary	1584.0	4407.0	1584.0		PG-13			110.0	2012-09-21	91.0	2.0		Head Games (2012)	2012-09-21	1.0			
		9392.0				Regent Releasing	64536.0		90620.0	Foreign	18783.0	13589.0	18783.0		R			56.0	2009-01-30	90.0	2.0		Serbis (2009)	2009-01-30	1.0		155156.0	
Michael Clarke Duncan,Joaquin Phoenix		199159.0		Mark Mancina		Buena Vista	85336277.0		165061521.0	Animation	398317.0	25097156.0	381626.0		G			22.0	2003-10-24	85.0	2.0		Brother Bear (2003)	2003-10-24	1.0		250397798.0	Ron Bencich,Lorne Cameron,Ron J. Friedman
						Paramount	109306210.0		130300000.0	Adventure Comedy	4752755.0	30174683.0	4752755.0		PG			2.0	1988-05-25	110.0			Crocodile Dundee II (1988)	1988-05-20	0.0		239606210.0	
Michael J. Fox,James Woods,Christina Ricci		5050.0			John Badham	Universal	25895485.0		39700000.0	Action Comedy	8191100.0	5222670.0	8191100.0		R			3.0	1991-03-08	111.0	1622.0		The Hard Way (1991)	1991-03-08	1.0		65595485.0	Lem Dobbs
John Malkovich,Saffron Burrows,Stephen Dillane		15835.0				Outsider Pictures	97656.0		487335.0	Drama	15835.0	8136.0	15835.0		Unrated			67.0	2007-06-22	97.0	1.0		Klimt (2007)	2007-06-22	1.0		584991.0	
		4821.0		Marcelo Zarvos		Small Planet	466664.0			Unknown	28927.0	46661.0	28927.0		Unrated			70.0	2002-11-01	102.0	6.0		Tully (2002)	2002-11-01	1.0			Matt Drake
		2799.0				Argot Pictures	39115.0			Documentary	2799.0	10415.0	2798.0		Unrated			91.0	2014-08-20	90.0	1.0		Expedition to the End of the World (2014)	2014-08-15	0.0			
		12497.0				CJ Entertainment	1200627.0			Action Comedy	574880.0	345894.0	574880.0		Unrated			26.0	2015-09-18	123.0	46.0		Veteran (2015)	2015-09-18	1.0		1200627.0	
William Mapother,Brit Marling		28067.0			Mike Cahill	Fox Searchlight	1321194.0		455741.0	Drama	112266.0	169955.0	112266.0		PG-13	Mike Cahill,Brit Marling		40.0	2011-07-22	92.0	4.0		Another Earth (2011)	2011-07-22	1.0		1776935.0	Mike Cahill,Brit Marling
		812.0				Shadow Dist.	188467.0			Documentary	812.0	5575.0	15028.0		Unrated			115.0	2003-08-22	87.0	1.0		Lost Boys of Sudan (2003)	2004-02-06	25.0			
		7572.0				Wellspring	40853.0			Foreign	7572.0	7226.0	7572.0		Unrated			69.0	2005-12-23	130.0	1.0		The Intruder (2005) (2005)	2005-12-23	1.0			
Peter Krause,Richard Schiff		1420.0			Jeff Renfroe	Freestyle Releasing	95953.0		6117.0	Drama	79543.0	12736.0	79543.0		R			46.0	2007-05-04	98.0	56.0		Civic Duty (2007)	2007-05-04	1.0		102070.0	Andrew Joiner
		6649.0				Bramacharia, LLC	20441.0			Romantic Comedy	6649.0	6874.0	6649.0		Unrated			77.0	2015-02-06	98.0	1.0		Boy Meets Girl (2015) (2015)	2015-02-06	1.0			
Josh Gad,Jake Gyllenhaal,Anne Hathaway,Oliver Platt,Hank Azaria,Gabriel Macht,Judy Greer		1759.0		James Newton Howard	Edward Zwick	Fox	32367005.0		70453003.0	Comedy / Drama	4162371.0	12759706.0	4162371.0		R	Pieter Jan Brugge,Arnon Milchan,Scott Stuber,Edward Zwick	30000000.0	10.0	2010-11-24	113.0	2366.0		Love and Other Drugs (2010)	2010-11-19	0.0		102820008.0	
		5509.0		Christopher Young		Fox	20021322.0		18881857.0	Sci-Fi Horror	8395197.0	5040359.0	8395197.0		R			1.0	1989-02-10	105.0	1524.0		The Fly II (1989)	1989-02-10	1.0		38903179.0	Frank Darabont
		16142.0				Vitagraph	153859.0			Unknown	16142.0	21877.0	16142.0		Unrated			94.0	2003-10-24	74.0	1.0		The Revolution Will Not Be Televised (2003)	2003-10-24	1.0			
Jeremy Irons,Samuel L. Jackson,Bruce Willis		11835.0		Michael Kamen	John McTiernan	Fox	100012499.0		266089167.0	Action Thriller	29882809.0	22492166.0	29882809.0		R	Michael Tadross	90000000.0	1.0	1995-05-19	131.0	2525.0		Die Hard: With A Vengeance (1995)	1995-05-19	1.0		366101666.0	Jonathan Hensleigh
Albert Brooks		5979.0				Fox	19928200.0			Romantic Comedy	4902877.0	3887231.0	4902877.0		PG			1.0	1984-02-10	96.0	820.0		Unfaithfully Yours (1984) (1984)	1984-02-10	1.0			Barry Levinson
		11780.0				Paladin	143178.0			Documentary	47120.0	28459.0	47120.0		Unrated			52.0	2014-02-07	102.0	4.0		Kids For Cash (2014)	2014-02-07	1.0			
Katherine Heigl,Jason O'Mara,John Leguizamo		5268.0		Deborah Lurie	Julie Anne Robinson	Lionsgate	26414527.0		10479194.0	Action Comedy	14417987.0	6960718.0	14417987.0		PG-13	Katherine Heigl,Sidney Kimmel,Gary Lucchesi,Tom Rosenberg	40000000.0	3.0	2012-01-27	91.0	2737.0		One For the Money (2012)	2012-01-27	1.0		36893721.0	Liz Brixius,Karen Ray,Stacy Sherman
Corey Haim		2979.0				Orion Pictures	8622757.0			Romantic Comedy	3873318.0	2813418.0	3873318.0		R			8.0	1985-06-14	100.0	1300.0		Secret Admirer (1985)	1985-06-14	1.0			
		6324.0				Variance Films	64572.0			Foreign	31620.0	23109.0	31620.0		Unrated			59.0	2011-05-06	100.0	5.0		Battle of the Brides (Co Dau Dai Chien) (2011)	2011-05-06	1.0			
		7523.0				Eros	697369.0		8481096.0	Foreign	383675.0	209028.0	383675.0		Unrated			23.0	2007-05-25	140.0	51.0		Cheeni Kum (2007)	2007-05-25	1.0		9178465.0	
		1705.0				Kino	27177.0			Foreign	5114.0	2632.0	5114.0		Unrated			102.0	2006-03-31	90.0	3.0		Iron Island (2006)	2006-03-31	1.0			
Jennifer Lopez,James Caviezel,Jeremy Sisto,Terrence Howard		5189.0		Marco Beltrami		Warner Bros.	24174218.0		5541388.0	Romance	12324027.0	7502667.0	12324027.0		R	Mark Canton,Don Carmody	53000000.0	4.0	2001-05-18	102.0	2375.0		Angel Eyes (2001)	2001-05-18	1.0		29715606.0	Gerald Di Pego
		3385.0			Ken Kwapis	Fox	9871065.0			Family Comedy	4366915.0	2499227.0	4366915.0		PG	Todd Black,Jason Blumenthal,Rodney M. Liber		13.0	1996-01-12	88.0	1290.0		Dunston Checks In (1996)	1996-01-12	1.0			
Ice Cube,Jason Statham		2540.0			John Carpenter	Sony / Screen Gems	8709640.0		5301192.0	Sci-Fi Horror	5202536.0	2511327.0	5202536.0		R		28000000.0	9.0	2001-08-24	98.0	2048.0		John Carpenter's Ghosts of Mars (2001)	2001-08-24	1.0		14010832.0	
		5128.0				Columbia	6291444.0			Comedy	1646165.0	1071713.0	1646165.0		PG			11.0	1990-04-13	97.0	321.0		The Gods Must Be Crazy II (1990)	1990-04-13	1.0			
Steve Coogan		18921.0			Michael Winterbottom	IFC	2030962.0			Comedy	113523.0	261345.0	113523.0		Unrated			36.0	2011-06-10	107.0	6.0		The Trip (2011) (2011)	2011-06-10	1.0		2030962.0	
		12757.0				Cowboy	2453083.0			Documentary	38270.0	33844.0	38270.0		G			58.0	2001-10-05	97.0	3.0		The Endurance: Shackleton's Antarctic Adventure (2001)	2001-10-05	1.0			
		22934.0				Abkco Films	293680.0			Foreign	45868.0	52641.0	45868.0		Unrated			58.0	2014-05-23	126.0	2.0		The Dance of Reality (2014)	2014-05-23	1.0		293680.0	
		4232.0				Newport Films	11001.0			Drama	4232.0	2084.0	4232.0		Unrated			94.0	2006-06-02	94.0	1.0		The Conrad Boys (2006)	2006-06-02	1.0			
Michael Douglas,Annette Bening		10086.0		Marc Shaiman	Rob Reiner	Sony / Columbia	60079496.0		47800000.0	Romantic Comedy	15209251.0	13016530.0	15209251.0		PG-13			3.0	1995-11-17	114.0	1508.0		The American President (1995)	1995-11-17	1.0		107879496.0	Aaron Sorkin
		14602.0				Zeitgeist	717205.0			Foreign	14602.0	53024.0	14502.0		Unrated			67.0	2013-05-29	112.0	1.0		Hannah Arendt (2013)	2013-05-24	0.0		717205.0	
		833.0				Eros	10172.0			Foreign	8330.0	1842.0	8330.0		Unrated			91.0	2006-10-06		10.0		Zindagi Rocks (2006)	2006-10-06	1.0			
Lucy Fry,Sarah Hyland,Claire Foy,Zoey Deutch,Olga Kurylenko,Joely Richardson,Gabriel Byrne		1776.0		Rolfe Kent	Mark S. Waters	Weinstein Company	7791979.0		7600000.0	Fantasy	4751999.0	2592609.0	4751999.0		PG-13	Don Murphy		8.0	2014-02-07	104.0	2676.0		Vampire Academy (2014)	2014-02-07	1.0		15391979.0	Daniel Waters
Jenny Slate		39188.0			Gillian Robespierre	A24	3123963.0			Comedy	117565.0	216158.0	117565.0		R	Elisabeth Holm,Gillian Robespierre		33.0	2014-06-06	83.0	3.0		Obvious Child (2014)	2014-06-06	1.0		3123963.0	Gillian Robespierre
Dwayne Johnson,Michael Clarke Duncan		12565.0	John R. Leonetti	John Debney		Universal	91047077.0		74286103.0	Action Fantasy	43275515.0	21936900.0	43275515.0		PG-13	Kevin Misher,Stephen Sommers	60000000.0	1.0	2002-04-19	92.0	3444.0		The Scorpion King (2002)	2002-04-19	1.0		165333180.0	David Hayter
		10061.0				Lions Gate	1032075.0			Drama	100613.0	92329.0	100613.0		R			44.0	2000-09-15	105.0	10.0		Urbania (2000)	2000-09-15	1.0			
		12267.0				Rialto	47696.0			Foreign	12267.0	6231.0	12267.0		Unrated			66.0	2014-02-07	99.0	1.0		Alphaville (2013 re-release) (2014)	2014-02-07	1.0			
David Amram,Ellen Burstyn,Paul Giamatti,Maggie Gyllenhaal,Elaine Stritch,James Toback		13981.0				International Film Circuit	44840.0			Drama	13981.0	1001.0	13981.0		Unrated			62.0	2015-12-04	319.0	1.0		River of Fundament (2015)	2015-12-04	1.0			
				James Horner	Jean-Jacques Annaud	Sony / Columbia	210591.0		125588448.0	Adventure	5087.0	234.0	204729.0		PG-13			96.0	2015-09-11	121.0			Wolf Totem (2015)	2015-09-25	3.0		125799039.0	
		3968.0				Music Box Films	88148.0		2388618.0	Foreign	3968.0	2004.0	3968.0		Unrated			113.0	2008-04-04	86.0	1.0		Tuya's Marriage (2008)	2008-04-04	1.0		2476766.0	
Roselyn Sanchez		10378.0		Nathan Furst	Mike McCoy,Scott Waugh	Relativity	70012847.0		11259919.0	Thriller	31539346.0	17561251.0	31539346.0		R	Jason Clark,Ryan Kavanaugh,Mike McCoy,Tucker Tooley,Scott Waugh	12000000.0	1.0	2012-02-24	111.0	3039.0		Act of Valor (2012)	2012-02-24	1.0		81272766.0	Kurt Johnstad
Mathieu Amalric		13336.0				Sony Classics	403952.0		4197398.0	Foreign	66678.0	58687.0	66680.0		PG			53.0	2010-06-25	104.0	5.0		Wild Grass (2010)	2010-06-25	1.0		4601350.0	
		2109.0				Striped Entertainment	6601.0			Thriller	4217.0	2326.0	4217.0		Unrated				2013-01-18	88.0	2.0		Brief Reunion (2013)	2013-01-18	1.0			
		4578.0				Yash Raj	365401.0		7265611.0	Foreign	256350.0	109051.0	256350.0		Unrated			21.0	2008-06-27	145.0	56.0		Thoda Pyaar Thoda Magic (2008)	2008-06-27	1.0		7631012.0	
		88594.0				Miramax	83471511.0		7916979.0	War Drama	177188.0	628538.0	177188.0		R			33.0	2001-08-03	202.0	2.0		Apocalypse Now Redux (2001)	2001-08-03	1.0		91388490.0	
Robert DeNiro,Edward Burns,Kelsey Grammer,Vera Farmiga,Charlize Theron		5818.0			John Herzfeld	New Line	24403552.0		31956428.0	Thriller	13597785.0	5848398.0	13597785.0		R	Nick Wechsler	60000000.0	2.0	2001-03-09	120.0	2337.0		15 Minutes (2001)	2001-03-09	1.0		56359980.0	
		13873.0				Kino	23720.0		1155956.0	Documentary	13873.0	4898.0	13873.0		Unrated			63.0	2010-02-12	85.0	1.0		Videocracy (2010)	2010-02-12	1.0		1179676.0	
		12289.0				Odeon	2014071.0			Foreign	749655.0	458414.0	749655.0		Unrated			21.0	2003-10-03	97.0	61.0		Sur le Seuil (2003)	2003-10-03	1.0			
Kristin Scott Thomas		38911.0				Sony Classics	3169305.0		19102871.0	Foreign	350199.0	202891.0	350199.0		PG-13			27.0	2008-10-24	115.0	9.0		I've Loved You So Long (2008)	2008-10-24	1.0		22272176.0	
		3140.0				Lions Gate	1015122.0			Drama	204119.0	149633.0	296886.0		R			30.0	2000-10-06	108.0	65.0		Two Family House (2000)	2000-10-27	4.0			
		3816.0				Adopt Films	201700.0			Foreign	99218.0	84129.0	99218.0		Unrated			47.0	2014-03-07	99.0	26.0		Bethlehem (2014)	2014-03-07	1.0		201700.0	
		34320.0				Magnolia	1301696.0			Documentary	68640.0	274179.0	68640.0		R			34.0	2015-06-12	80.0	2.0		The Wolfpack (2015)	2015-06-12	1.0		1301696.0	
Denzel Washington,John Travolta,James Gandolfini,Luis Guzman		10420.0		Harry Gregson-Williams	Tony Scott	Sony / Columbia	65452312.0		84713814.0	Action Thriller	32032325.0	15973395.0	32032325.0		R	Todd Black,Jason Blumenthal,Ryan Kavanaugh,Tony Scott,Steve Tisch	100000000.0	3.0	2009-06-12	121.0	3074.0		The Taking of Pelham 1 2 3 (2009)	2009-06-12	1.0		150166126.0	Brian Helgeland
Steve Carell,Jason Segel,Russell Brand,Kristen Wiig,Will Arnett,Jemaine Clement,Danny McBride,Julie Andrews,Jack McBrayer,Mindy Kaling		24635.0		Heitor Pereira	Pierre Coffin,Chris Renaud	Universal	251513985.0		291600000.0	Animation	85630895.0	51969950.0	85630895.0		PG	Janet Healy,Christopher Meledandri	69000000.0	1.0	2010-07-09	95.0	3476.0		Despicable Me (2010)	2010-07-09	1.0		543113985.0	Ken Daurio,Cinco Paul
Kareena Kapoor,Salman Khan,Harshaali Malthotra		15595.0				Eros	8178001.0			Drama	4007959.0	2256435.0	4007959.0		Unrated			9.0	2015-07-17	163.0	257.0		Bajrangi Bhaijaan (2015)	2015-07-17	1.0		8178001.0	
		9222.0				Argot Pictures	17625.0			Drama	9222.0	3817.0	9222.0		Unrated			79.0	2009-03-20	92.0	1.0		The New Twenty (2009)	2009-03-20	1.0			
		9807.0				USA Films	500896.0			Unknown	78456.0	70956.0	140289.0		R			55.0	2000-07-21	123.0	8.0		Alice et Martin (2000)	2000-08-04	3.0			
		1945.0				Rialto	104945305.0			Comedy / Drama	1945.0	11253.0	1945.0		PG			107.0	2012-04-11	106.0	1.0		The Graduate: 45th Anniversary Reunion (2012)	2012-04-06	0.0			
		1879.0		Klaus Badelt		Warner Independent	669625.0		30256068.0	Foreign / Action	400260.0	160539.0	400260.0		PG-13			22.0	2006-05-05	103.0	213.0		The Promise (2006)	2006-05-05	1.0		30925693.0	
Gabrielle Union,Billy Dee Williams,Zoe Saldana,Hill Harper,Lesley Ann Warren,Melissa DeSousa,Ever Carradine,Rae Dawn Chong		1123.0				The Bigger Picture	306533.0			Drama	267332.0	39201.0	267332.0		PG-13			38.0	2007-02-02	102.0	238.0		Constellation (2007)	2007-02-02	1.0			
Anne Hathaway,James McAvoy,Julie Walters,Maggie Smith		16005.0	Eigil Bryld	Adrian Johnston	Julian Jarrold	Miramax	18670946.0		18640726.0	Romance	1600476.0	4548185.0	1600476.0		PG			15.0	2007-08-03	113.0	100.0		Becoming Jane (2007)	2007-08-03	1.0		37311672.0	Kevin Hood,Sarah Williams
		2373.0	Theo Van de Sande	Patrick Doyle	Garry Marshall	Savoy	6841570.0			Comedy	3962243.0	2000117.0	3962243.0		R			8.0	1994-10-14	113.0	1670.0		Exit to Eden (1994)	1994-10-14	1.0			
		3924.0				California Newsreel	93477.0		133628.0	Documentary	11772.0	13395.0	11772.0		Unrated			82.0	2006-10-06	78.0	3.0		Black Gold (2006)	2006-10-06	1.0		227105.0	
		11175.0				Magnolia	72244.0		2921088.0	Comedy	22349.0	14506.0	22349.0		Unrated			69.0	2006-11-10	97.0	2.0		Samoan Wedding (2006)	2006-11-10	1.0		2993332.0	
		1560.0				Oscilloscope Pictures	21821.0			Drama	17164.0	4139.0	17164.0		Unrated			58.0	2015-05-15	90.0	11.0		Animals (2015) (2015)	2015-05-15	1.0			
		5226.0				MPI Media Group	101944.0		1509595.0	Foreign	31354.0	59069.0	31354.0		Unrated			54.0	2013-08-23	110.0	6.0		Therese (2013)	2013-08-23	1.0		1611539.0	
David Schwimmer		1465.0	Newton Thomas Sigel		Mike Binder	Buena Vista	479676.0			Unknown	344243.0	125694.0	344243.0		R	Judd Apatow,Jeffrey Silver		16.0	1992-09-11	104.0	235.0		Crossing the Bridge (1992)	1992-09-11	1.0		479676.0	Mike Binder
		9060.0				Regent Releasing	34646.0			Unknown	9060.0	6697.0	9060.0		Unrated			93.0	2004-04-09	93.0	1.0		Showboy (2004)	2004-04-09	1.0			
Michael Douglas,Robert Duvall		9306.0	Andrzej Bartkowiak	James Newton Howard	Joel Schumacher	Warner Bros.	40903593.0			Drama / Thriller	11352800.0	9890738.0	11352800.0		R	Arnold Kopelson,Arnon Milchan		1.0	1993-02-26	112.0	1220.0		Falling Down (1993)	1993-02-26	1.0			
Tobey Maguire,Liev Schreiber,Peter Sarsgaard		3983.0				Bleecker Street	2436633.0		2905760.0	Drama	15933.0	279185.0	15933.0		PG-13			71.0	2015-09-16	114.0	4.0		Pawn Sacrifice (2015)	2015-09-11	0.0		5342393.0	
Pierce Brosnan,Emma Thompson,Timothy Spall		1661.0				Ketchup Entertainment	266588.0		4522129.0	Comedy	200984.0	41216.0	200984.0		PG-13			32.0	2014-05-23	95.0	121.0		The Love Punch (2014)	2014-05-23	1.0		4788717.0	
Cobie Smulders,Jay Chandrasekhar,Michael Clarke Duncan,Will Forte		3302.0		Nathan Barr		Anchor Bay Films	41587.0		18834.0	Comedy	36323.0	1941.0	36323.0		R			47.0	2009-12-11	90.0	11.0		The Slammin' Salmon (2009)	2009-12-11	1.0		60421.0	Jay Chandrasekhar
Virginia Madsen,Tony Todd		5560.0		Philip Glass	Bernard Rose	TriStar	25792310.0			Horror	6955560.0	5346410.0	6955560.0		R	Steve Golin		3.0	1992-10-16	99.0	1251.0		Candyman (1992)	1992-10-16	1.0			
Laurence Fishburne		7126.0		James Horner	Michael Apted	Fox	24277858.0		4000060.0	Drama / Thriller	5543919.0	5702141.0	5543919.0		R	Ted Field,Scott Kroopf		4.0	1991-03-15	110.0	778.0		Class Action (1991)	1991-03-15	1.0		28277918.0	
		751.0				Eleven Arts	33531.0			Animation	29273.0	928.0	29273.0		Unrated				2014-07-18	73.0	39.0		K: Missing Kings (2014)	2014-07-18	1.0			
		5223.0				Paladin	46782.0			Documentary	15668.0	11850.0	15668.0		Unrated			68.0	2011-09-16	82.0	3.0		Connected (2011)	2011-09-16	1.0			
Mike Epps,Kali Hawk,Jane Seymour,Marlon Wayans,Fred Willard		3514.0			Michael Tiddes	Open Road Films	11686940.0		9477859.0	Comedy	7290620.0	2813436.0	7290620.0		R			10.0	2016-01-29	92.0	2075.0		Fifty Shades of Black (2016)	2016-01-29	1.0		21164799.0	Rick Alvarez,Marlon Wayans
Brad Pitt,Anthony Hopkins,Claire Forlani,Jake Weber,Marcia Gay Harden,Jeffrey Tambor		7415.0		Thomas Newman	Martin Brest	Universal	44619100.0		98321000.0	Fantasy Drama	18559830.0	11423235.0	18559830.0		PG-13		90000000.0	3.0	1998-11-13	181.0	2503.0		Meet Joe Black (1998)	1998-11-13	1.0		142940100.0	
		2420.0				Big World Pictures	7284.0			Drama	4840.0	2444.0	4840.0		Unrated			90.0	2016-04-29	155.0	2.0		Viktoria (2016)	2016-04-29	1.0			
